created_at,text,screen_name,profile_image
Tue Feb 16 01:15:19 +0000 2021,"@WRadioColombia @IvanDuque @jguaido ""comando"" jajajajaja si diera cara ya lo habrían capturado. El gobierno de @IvanDuque metiéndose en elecciones de USA a favor de Trump, en Venezuela a favor de Guaido, en Bolivia a favor de Yañez y ahora en Ecuador contra @ecuarauz solo sigue quedándose solo!",EdFor20,https://pbs.twimg.com/profile_images/1330815250220933121/AvtJGWFw_normal.jpg
Tue Feb 16 01:15:19 +0000 2021,Trump greeted by hundreds of cheering fans on Presidents Day https://t.co/QT30VBNYcj via @nypost,pakayhall,https://pbs.twimg.com/profile_images/1275833572465807362/_OoTwkvo_normal.jpg
Tue Feb 16 01:15:19 +0000 2021,"#DonaldJTrump Happy President’s Day, Donald Trump https://t.co/tQpp1nsg0k",CDeplorab1e,https://pbs.twimg.com/profile_images/1347734472310063108/gRMcz4ae_normal.jpg
Tue Feb 16 01:15:19 +0000 2021,@IngrahamAngle https://t.co/zWG9GqmbD2,2abetter2morrow,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:18 +0000 2021,"The longer Congress wait to pass this stimulus, the further in debt the economy will get. Biden, don't make us regret our choices, keep your promise and stick to your plan. The one thing is this, if you don't keep your first promise, people will not believe a word you say.",Mommyof28624659,https://pbs.twimg.com/profile_images/1343304696933527558/_eQZtk-U_normal.jpg
Tue Feb 16 01:15:18 +0000 2021,@JoeBiden Happy President's day to President Donald Trump,shaneschmitz45,https://pbs.twimg.com/profile_images/960602141902680071/eCNKZIDE_normal.jpg
Tue Feb 16 01:15:18 +0000 2021,wheres my stimmy biden,mairoshiros,https://pbs.twimg.com/profile_images/1336453000085164032/SRnZkL5r_normal.jpg
Tue Feb 16 01:15:18 +0000 2021,"Trump has done none of it, Mueller made that pretty clear.
However, you did just post a nice summary of the Dimocrat platform and list of achievements. https://t.co/GcPkKyRyd5",MKramer68,https://pbs.twimg.com/profile_images/1226892223729590273/nxSewwyt_normal.jpg
Tue Feb 16 01:15:17 +0000 2021,Ron Johnson says Capitol attack 'didn't seem like an armed insurrection'. How does someone this stupid get elected to the Office of Senator of the United States. He must have abandoned his Oath of Office for a Trump endorsement for reelection.,MckennaSkip,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:17 +0000 2021,@ntorok4 100%. The reason why Don Jr.'s name was thrown around for the seat when Toomey first announced retirement (and still might be? I haven't heard it in a while) is because the statewide GOP is filled with handpicked Trump people. The only people who like Costello are Twitter cons.,SenatorBobDylan,https://pbs.twimg.com/profile_images/1335032834185195522/-k3lPEvX_normal.jpg
Tue Feb 16 01:15:17 +0000 2021,"@smadaface @FLFriend @nessapariss @VP @EmmanuelMacron @POTUS lol. biden himself said, on record, that 2k stimulus checks would happen day 1 if they won the georgia. didn't happen. then they lowered it to 1400 with the excuse that 1400 plus the 600 from the trump admin equals 2k and that is what they meant. now it's down to maybe 1k if you",Ronald97711215,https://pbs.twimg.com/profile_images/1360022395969564672/QTjEDaVU_normal.jpg
Tue Feb 16 01:15:17 +0000 2021,"Rockets injured US personnel in Iraq, killed contractor: Will Biden act? https://t.co/xZvC1umAPu",Carlanun,https://pbs.twimg.com/profile_images/1360580752363188226/-CRefVvP_normal.jpg
Tue Feb 16 01:15:17 +0000 2021,"@Christi41320630 @ForNorton 1 Timothy 2:12
I do not permit a woman to teach or to exercise authority over a man; rather, she is to remain quiet.
Know your place. Trump is God. Woman brain can't comprehend. Read the Bible. Or have your husband read it to you if you can't.",humancryptid1,https://pbs.twimg.com/profile_images/1356851280124260354/r52wg3er_normal.jpg
Tue Feb 16 01:15:17 +0000 2021,@AndrewSolender When are they going to try to connect it to Biden ? Hahaha,i_think_2,https://pbs.twimg.com/profile_images/1359927153673072648/9GHt6B-c_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,@ananavarro Who said that 120 million people in the USA died from Covid? Biden did as well as 150 million from guns. Seems to me like every living American is a survivor. Congratulations @ananavarro,Cafovargas,https://pbs.twimg.com/profile_images/2954432795/4a740c83f75a6d746f89704960abaae3_normal.jpeg
Tue Feb 16 01:15:16 +0000 2021,"@FoxNews Why not? If Trump can run for president why not this guy? Why not Pee Wee Herman, for that matter?",wheelwatcher11,https://pbs.twimg.com/profile_images/914179057826267141/FXpHu8cl_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,"El expresidente Donald Trump celebró su absolución, pero ni él ni su movimiento salieron ilesos de este juicio político.  https://t.co/MjjwSMxLkv",bbcmundo,https://pbs.twimg.com/profile_images/1001752869517910016/Xq8-sAa4_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,"@clairecmc Accidentally caught Fox News.  Tucker was blaming alternative energy and prophesying doom under Biden admin.  (Interspersed with facial expressions like he smelled a very bad fart, of course.). All in all, a typical Monday for him.",scottbi70294144,https://pbs.twimg.com/profile_images/1294549990157824000/P8o4dK3F_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,@seanhannity What a Joke. It started with never Trumpers and I can assure you at this time it is never a Trump period!!,Timmagill12,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:16 +0000 2021,Thank God for Joe Biden.... 🤪🤪 https://t.co/upioptedf6,ThatSeanMckenna,https://pbs.twimg.com/profile_images/534693962628730880/Y4y7U1Va_normal.jpeg
Tue Feb 16 01:15:16 +0000 2021,the closing of American society https://t.co/gpHWhautzz #immigration #Biden,HectorLuisAlamo,https://pbs.twimg.com/profile_images/1347691691747074049/Q6N6jxD7_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,"@newsmax @JasonMillerinDC Newsmax is the REAL FAKE NEWS. They hire ""Has Been"" Trump recycled  X employees. https://t.co/EjSUT86C5J",VanFlee24497660,https://pbs.twimg.com/profile_images/1353524178796744705/9smBCXGx_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,Hunter Biden Wants To Be Added To Big Tech Board  https://t.co/llHgU9Gz6A,MarciaSessler,https://pbs.twimg.com/profile_images/1023641901935648768/5x3JGI8S_normal.jpg
Tue Feb 16 01:15:16 +0000 2021,@conlibe @ABC That's my thought exactly. Especially since we've never had violence in our political process until Trump. This could just ba a staged thing to deflect from Trump and make themselves victims.,josefunmi,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:16 +0000 2021,"@WHCOS @stacyo28 @POTUS Hi Ron -- again, can you kindly let me know which kind of ""executive action"" was used by Pres Biden for the ACA, if it was not an ""executive order""? Asking sincerely. Thank you.",naomirwolf,https://pbs.twimg.com/profile_images/1287776084998656000/y_enIbeq_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,"@viliton1 pro-birth isn't the same as pro-life-
https://t.co/QLWQIYBlOt",AprilNovak6,https://pbs.twimg.com/profile_images/1182116437176938496/AoAHHw0R_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,Avlon: This claim from Trump's lawyers is a lie - CNN Video https://t.co/BeJXjjWzvG,rodericopabad,https://pbs.twimg.com/profile_images/1332712602938404865/yPOSCZJ0_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,Donald Trump wanted to be the American Hitler. He failed. Now convict him of insurrection.,reggalyean,https://pbs.twimg.com/profile_images/869579445618839554/LF-X0B1r_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,Trump is known historically for witness intimidation https://t.co/4I8lVsT6WS,ishgooda_l,https://pbs.twimg.com/profile_images/875074090499006464/UjXcCk3E_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,@Marniemummy1 @EmmaKennedy @Bigdavidio Reminds me of trump’s almost 8 years obsession with Obama,wefitu12,https://pbs.twimg.com/profile_images/1345654771017949185/WtI-9wX-_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,"@GOPChairwoman The Trump plan was 450,000 avoidable deaths.",fowerli,https://pbs.twimg.com/profile_images/1353039982106177543/p2eamAJX_normal.jpg
Tue Feb 16 01:15:15 +0000 2021,@Nebiros96 Twitean más que Uribe y Trump juntos. 😄,DanyCha42229594,https://pbs.twimg.com/profile_images/1292644554940833793/Qv6p0n_w_normal.jpg
Tue Feb 16 01:15:14 +0000 2021,"887,000 and Counting Watch Trump Parade on President's Day - 47,000 Watch Dementia Joe Biden's Speech on President's Day https://t.co/rop3bZ7pPF",ChristoHD,https://pbs.twimg.com/profile_images/1341845691585470466/zhqyoa92_normal.jpg
Tue Feb 16 01:15:14 +0000 2021,@LindseyGrahamSC KEEP LARA TRUMP AND HER DESPICABLE FAMILY IN PALM BEACH..WE DO NOT WANT HER IN North Carolina..WE HAVE STANDARDS WHICH THOSE WHO INCITE RIOTS AND INSURRECTION DO NOT MEET. WE WANT NO TRUMPS HERE..,UNCteacher77,https://pbs.twimg.com/profile_images/502616885209227264/CDKx4mSg_normal.jpeg
Tue Feb 16 01:15:13 +0000 2021,"@VArunMp87 @WolfJPack @MsTaraDowdell @Lady_MeuMeu Did I miss something? I think the article says CDC, not NIH (where Fauci works).  Fauci likely never knew about this business aspect of Trump’s shenanigans.",barbarageffen,https://pbs.twimg.com/profile_images/1305326153901670402/ub34IhIs_normal.jpg
Tue Feb 16 01:15:13 +0000 2021,Fallout from Trump's acquittal exposes deepening rift within GOP https://t.co/z7ge0rheLc   CNN  WRONG AGAIN!!!  IT SHOWS THAT THE SWAMP PART OF THE PARTY IS BEING REMOVED FROM THE PARTY. THE RINO'S  ARE WORSE THEN LIBERALS!!! 😃😆🇺🇸,pzgranet,https://pbs.twimg.com/profile_images/1128463677735231488/gYPaps3F_normal.png
Tue Feb 16 01:15:13 +0000 2021,@LaraLeaTrump Really? A name like Trump? Wife of Eric? A symbol of cronyism by the trump family? Electable?,Sean0336,https://pbs.twimg.com/profile_images/647593229597151232/lh4Myfua_normal.jpg
Tue Feb 16 01:15:13 +0000 2021,When Joe Biden was a young senator at age 30 https://t.co/XFeocVe2Jg via @YouTube,RButkevich,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:13 +0000 2021,@disclosetv Biden's America,hise,https://pbs.twimg.com/profile_images/309073059/5300_1153288241914_1518926578_30383462_7432687_n_normal.jpg
Tue Feb 16 01:15:13 +0000 2021,"Surely not? The, very strange, hero of Taxi Driver?  

Often thought it can't just be politics driving him to make a complete arse of himself since Trump was elected. Slowly shaking head in disbelief at it all more or less all the time now. https://t.co/CPZZnhTtfe",educatedpleb,https://pbs.twimg.com/profile_images/826184357509492737/pJ39GlQl_normal.jpg
Tue Feb 16 01:15:13 +0000 2021,"@BengySparky99 @CBS12 The “island” would have to have room for over 74 million people.  Sorry, BengySparky, you’ll just have to share a country with horrible people who love the USA and President Trump.",SherritheGrant,https://pbs.twimg.com/profile_images/1157564741931470848/f3vqI3BQ_normal.jpg
Tue Feb 16 01:15:13 +0000 2021,@SportswearGear @CBS12 Crime family??? You were referring to the Biden’s I assume!!!,MariePrasek,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:13 +0000 2021,@Iam_Afrodisiac 1832? Since Andrew Jackson presidency and still thought Trump was worse.,EgoTr1p,https://pbs.twimg.com/profile_images/1209171303271415809/I3cyNBGI_normal.jpg
Tue Feb 16 01:15:12 +0000 2021,"Do you know who else besides Trump claimed the election was rigged against him? Bernie Sanders. Do you know who else had violence at polling places? Bernie, in Nevada. WHY are you having him on to talk about this and not asking him about those items? #AC360 
@andersoncooper",RPat360,https://pbs.twimg.com/profile_images/1003179403482824705/_ggA3RLl_normal.jpg
Tue Feb 16 01:15:12 +0000 2021,"@Jim_Jordan Biden’s not taking anyone’s guns, He wants Gun Reform! Stop tweeting Bullshit",CryGOP,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:11 +0000 2021,@davenewworld_2 @UROCKlive1 Biden should give them some rakes and paper towels. Just kidding Biden is a real President and will help our fellow Americans.,davis656565,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:11 +0000 2021,Biden must have turned up the weather  machine to keep us inside https://t.co/RtTcJxAfWd,Michvel_x,https://pbs.twimg.com/profile_images/1344854596624261122/KtAqHTgR_normal.jpg
Tue Feb 16 01:15:11 +0000 2021,@lisahurlenphoto @AngieImholt trump the best where the fuck you from,RKitzman,https://pbs.twimg.com/profile_images/1333883485707235329/H7cCxFQ__normal.jpg
Tue Feb 16 01:15:11 +0000 2021,@msmary128 Most my trump friends  just left  with out words they don't want to fight anymore some of I knew sense grade  school a few have stayed but they don't fight so much Not really worried them they ll be ok at some point  But some  family because they family,warloc1212,https://pbs.twimg.com/profile_images/905488404216823808/r5BRHDlV_normal.jpg
Tue Feb 16 01:15:11 +0000 2021,@kayleighmcenany https://t.co/zWG9GqmbD2,2abetter2morrow,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:15:11 +0000 2021,"@ProjectLincoln I appreciate all you do to save our republic from the Qs, trump cult &amp; power grubbing #GQP . I’m glad you’re cleaning your house so we have respect in your cause. Food for thought-$$ &amp; star power will make a person greedy, rein it in.",naga_mom,https://pbs.twimg.com/profile_images/1078761240883675137/jVTGUx3N_normal.jpg
Tue Feb 16 01:15:11 +0000 2021,@buffalocharging What you can't say is Biden draws more crowds than Trump.  Pretty strange for the guy who is supposedly the most popular president in history . . .,strudalsmom,https://pbs.twimg.com/profile_images/1294391140997832706/TCmbTJko_normal.jpg
Tue Feb 16 01:15:11 +0000 2021,The Trump impeachment trial is over but the battle for the direction of the fractured Republican party has just begun with two prominent members of the U.S. Senate articulating two different ways forward. @AlisonNBCBoston reports: https://t.co/9vfT02xkJf,NBC10Boston,https://pbs.twimg.com/profile_images/1039627716683657216/zFpG7-O0_normal.jpg
Tue Feb 16 01:15:11 +0000 2021,@reidepstein One of these cultists called me a baby killer once because I'm a Dem. I asked her if she knew how many abortions Donald Trump had paid for. She indignity replied that God had forgiven the dear leader.  But Donald Trump has never asked forgiveness for anything. He's proud of that.,ImagesHome,https://pbs.twimg.com/profile_images/1326640345841463296/AcPwRlqu_normal.jpg
Tue Feb 16 01:15:10 +0000 2021,Trump sigue gozando de gran popularidad en el partido republicano y hace pagar caro a sus opositores | La Opinión https://t.co/3j1rF7Gecn,LaOpinionLA,https://pbs.twimg.com/profile_images/1285634435996700675/1EUfUFXg_normal.jpg
Tue Feb 16 01:15:10 +0000 2021,"@MissyHu23330493 @rfitchchef @EricTrump @LaraLeaTrump BLM, there no BLM people there, 🤷🏻‍♂️ it was all Trump supporters",baz_sly,https://pbs.twimg.com/profile_images/440505112977764352/RFi3sDop_normal.jpeg
Tue Feb 16 01:15:10 +0000 2021,@JesseAld @LionTedPride Trump said ...,EdenfieldPl,https://pbs.twimg.com/profile_images/638813785910734848/fEUiuJU9_normal.jpg
Tue Feb 16 01:15:10 +0000 2021,"@GemmaTognini I think SA 2,000,000 Vic 6,500,000 NSW 6,800,000 Queensland 5,000,000 may trump your WA  2,000,000 vote",steve060162,https://pbs.twimg.com/profile_images/493675876576272385/DWzwe-w9_normal.jpeg
Tue Feb 16 01:15:10 +0000 2021,Impeach Biden and Harris for opening our borders to Muslim Terrorist and Southern Boarder Drug Mules and Outlaw Immigrants. Please retweet. https://t.co/BcglA2Tnmb #ImpeachJoeBiden,playitsafe_mr,https://pbs.twimg.com/profile_images/1324355400225837056/ic9-Fw9V_normal.jpg
